10,20,50,100
0.3735891964218734,0.3735891964218734,0.3735891964218734,0.3735891964218734
0.44743189409778605,0.44743189409778605,0.44743189409778605,0.44743189409778605
0.20679325284206318,0.2144129274173146,0.21490979742927507,0.21490979742927507
0.06167950143355267,0.06662707695244972,0.06690674693055657,0.06690674693055657
0.03124188059660163,0.03502315568320081,0.03522765637800042,0.03522765637800042
0.020927945947409276,0.02491579189183234,0.02524191463807587,0.02524191463807587
0.00010008691549073384,0.00013400062937376695,0.00013621458614912293,0.00013621458614912293
0.00018967984586752768,0.00026614606462953906,0.00027065261917993125,0.00027065261917993125
0.00013265419714351653,0.0002065077203514705,0.0002105769089213072,0.0002105769089213072
0.0001507042996073467,0.00038847783600333945,0.0003948082277403649,0.0003948082277403649
6.264701802828459e-05,0.0001902816371911637,0.0002003232174128257,0.0002003232174128257
0.0003393129841842475,0.0003393129841842475,0.0003483683242626489,0.0003483683242626489
